Titre;Chapitre;Section;Article;Décret;Contenu;Numéro Décret;Date decret;Annee decret
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre II : Aération, assainissement (Articles R4222-1 à R4222-26);Section 3 : Locaux à pollution spécifique (Articles R4222-10 à R4222-17);Article R4222-15;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Des prescriptions particulières, prises en application du 3° de l'article
L. 4111-6
, interdisent ou limitent, le cas échéant, l'utilisation du recyclage pour certaines catégories de substances ou catégories de locaux.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre II : Aération, assainissement (Articles R4222-1 à R4222-26);Section 3 : Locaux à pollution spécifique (Articles R4222-10 à R4222-17);Article R4222-16;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Les installations de recyclage comportent un système de surveillance permettant de déceler les défauts des dispositifs d'épuration. En cas de défaut, les mesures nécessaires sont prises par l'employeur pour maintenir le respect des valeurs limites d'exposition professionnelle définies aux articles
R. 4222-10
et
R. 4412-149
, le cas échéant, en arrêtant le recyclage.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre II : Aération, assainissement (Articles R4222-1 à R4222-26);Section 3 : Locaux à pollution spécifique (Articles R4222-10 à R4222-17);Article R4222-17;Modifié par Décret n°2017-1819 du 29 décembre 2017 - art. 3;"En cas de recyclage de l'air, les conditions du recyclage sont portées à la connaissance du médecin du travail, des membres du                    comité social et économique.
Ces personnes sont également consultées sur toute nouvelle installation ou toute modification des conditions de recyclage.";2017-1819;2017-12-29;2017
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre II : Aération, assainissement (Articles R4222-1 à R4222-26);Section 4 : Pollution par les eaux usées (Articles R4222-18 à R4222-19);Article R4222-18;Création Décret n°2008-244 du 7 mars 2008 - art. (V);L'atmosphère des locaux de travail et de leurs dépendances est tenu constamment à l'abri de toute émanation provenant d'égouts, fosses, puisards, fosses d'aisances ou de toute autre source d'infection.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre II : Aération, assainissement (Articles R4222-1 à R4222-26);Section 4 : Pollution par les eaux usées (Articles R4222-18 à R4222-19);Article R4222-19;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Dans les établissements qui déversent les eaux résiduaires ou de lavage dans un égout public ou privé, toute communication entre l'égout et l'établissement est munie d'un intercepteur hydraulique.
Cet intercepteur hydraulique est fréquemment nettoyé, et sa garde d'eau assurée en permanence.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre II : Aération, assainissement (Articles R4222-1 à R4222-26);Section 5 : Contrôle et maintenance des installations (Articles R4222-20 à R4222-22);Article R4222-20;Création Décret n°2008-244 du 7 mars 2008 - art. (V);L'employeur maintient l'ensemble des installations mentionnées au présent chapitre en bon état de fonctionnement et en assure régulièrement le contrôle.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre II : Aération, assainissement (Articles R4222-1 à R4222-26);Section 5 : Contrôle et maintenance des installations (Articles R4222-20 à R4222-22);Article R4222-21;Modifié par Décret n°2017-1819 du 29 décembre 2017 - art. 3;"L'employeur indique dans une consigne d'utilisation les dispositions prises pour la ventilation et fixe les mesures à prendre en cas de panne des installations.
Cette consigne est établie en tenant compte, s'il y a lieu, des indications de la notice d'instructions fournie par le maître d'ouvrage conformément à l'article
R. 4212-7
.
Elle est soumise à l'avis du médecin du travail, du                    comité social et économique.";2017-1819;2017-12-29;2017
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre II : Aération, assainissement (Articles R4222-1 à R4222-26);Section 5 : Contrôle et maintenance des installations (Articles R4222-20 à R4222-22);Article R4222-22;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Des arrêtés conjoints des ministres chargés du travail et de l'agriculture fixent :
1° Les méthodes de mesure de concentration, de débit, d'efficacité de captage, de filtration et d'épuration ;
2° La nature et la fréquence du contrôle des installations mentionnées au présent chapitre.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre II : Aération, assainissement (Articles R4222-1 à R4222-26);Section 6 : Travaux en espace confiné (Articles R4222-23 à R4222-24);Article R4222-23;Création Décret n°2008-244 du 7 mars 2008 - art. (V);Dans les puits, conduites de gaz, carneaux, conduits de fumée, cuves, réservoirs, citernes, fosses, galeries et dans les lieux où il n'est pas possible d'assurer de manière permanente le respect des dispositions du présent chapitre, les travaux ne sont entrepris qu'après vérification de l'absence de risque pour la santé et la sécurité des travailleurs et, le cas échéant, après assainissement de l'atmosphère et vidange du contenu.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre II : Aération, assainissement (Articles R4222-1 à R4222-26);Section 6 : Travaux en espace confiné (Articles R4222-23 à R4222-24);Article R4222-24;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Pendant l'exécution des travaux, la ventilation est réalisée suivant les prescriptions de l'article
R. 4222-6
ou
R. 4222-11
, selon qu'il s'agit d'un local à pollution non spécifique ou d'un local à pollution spécifique, de manière à maintenir la salubrité de l'atmosphère et à en assurer un balayage permanent, sans préjudice, pour les travaux souterrains, des dispositions des articles
R. 4534-43 à R. 4534-49
.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre II : Aération, assainissement (Articles R4222-1 à R4222-26);Section 7 : Protection individuelle (Articles R4222-25 à R4222-26);Article R4222-25;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Si l'exécution des mesures de protection collective prévues par le présent chapitre est impossible, des équipements de protection individuelle sont mis à la disposition des travailleurs.
Ces équipements sont choisis et adaptés en fonction de la nature des travaux à accomplir et présentent des caractéristiques d'efficacité compatibles avec la nature du risque auquel les travailleurs sont exposés. Ils ne doivent pas les gêner dans leur travail ni, autant que possible, réduire leur champ visuel.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre II : Aération, assainissement (Articles R4222-1 à R4222-26);Section 7 : Protection individuelle (Articles R4222-25 à R4222-26);Article R4222-26;Création Décret n°2008-244 du 7 mars 2008 - art. (V);L'employeur prend les mesures nécessaires pour que les équipements de protection individuelle soient effectivement utilisés, maintenus en bon état de fonctionnement et désinfectés avant d'être attribués à un nouveau titulaire.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre III : Éclairage, ambiance thermique (Articles R4223-1 à R4223-15);Section 1 : Éclairage (Articles R4223-1 à R4223-12);Article R4223-1;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Les dispositions de la présente section fixent les règles relatives à l'éclairage et à l'éclairement :
1° Des locaux de travail et de leurs dépendances, notamment les passages et escaliers ;
2° Des espaces extérieurs où sont accomplis des travaux permanents ;
3° Des zones et voies de circulation extérieures empruntées de façon habituelle pendant les heures de travail.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre III : Éclairage, ambiance thermique (Articles R4223-1 à R4223-15);Section 1 : Éclairage (Articles R4223-1 à R4223-12);Article R4223-2;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"L'éclairage est assuré de manière à :
1° Eviter la fatigue visuelle et les affections de la vue qui en résultent ;
2° Permettre de déceler les risques perceptibles par la vue.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre III : Éclairage, ambiance thermique (Articles R4223-1 à R4223-15);Section 1 : Éclairage (Articles R4223-1 à R4223-12);Article R4223-3;Création Décret n°2008-244 du 7 mars 2008 - art. (V);Les locaux de travail disposent autant que possible d'une lumière naturelle suffisante.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre III : Éclairage, ambiance thermique (Articles R4223-1 à R4223-15);Section 1 : Éclairage (Articles R4223-1 à R4223-12);Article R4223-4;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Pendant la présence des travailleurs dans les lieux mentionnés à l'article
R. 4223-1
, les niveaux d'éclairement mesurés au plan de travail ou, à défaut, au sol, sont au moins égaux aux valeurs indiquées dans le tableau suivant :
LOCAUX AFFECTES AU TRAVAIL
et leurs dépendances
VALEURS MINIMALES
d'éclairement
Voies de circulation intérieur
40 lux
Escaliers et entrepôts
60 lux
Locaux de travail, vestiaires, sanitaires
120 lux
Locaux aveugles affectés à un travail permanent
200 lux
ESPACES EXTERIEURS
VALEURS MINIMALES
d'éclairement
Zones et voies de circulation extérieures
10 lux
Espaces extérieurs où sont effectués des travaux à caractère permanent
40 lux";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre III : Éclairage, ambiance thermique (Articles R4223-1 à R4223-15);Section 1 : Éclairage (Articles R4223-1 à R4223-12);Article R4223-5;Création Décret n°2008-244 du 7 mars 2008 - art. (V);Dans les zones de travail, le niveau d'éclairement est adapté à la nature et à la précision des travaux à exécuter.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre III : Éclairage, ambiance thermique (Articles R4223-1 à R4223-15);Section 1 : Éclairage (Articles R4223-1 à R4223-12);Article R4223-6;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"En éclairage artificiel, le rapport des niveaux d'éclairement, dans un même local, entre celui de la zone de travail et l'éclairement général est compris entre 1 et 5.
Il en est de même pour le rapport des niveaux d'éclairement entre les locaux contigus en communication.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre III : Éclairage, ambiance thermique (Articles R4223-1 à R4223-15);Section 1 : Éclairage (Articles R4223-1 à R4223-12);Article R4223-7;Création Décret n°2008-244 du 7 mars 2008 - art. (V);Les postes de travail situés à l'intérieur des locaux de travail sont protégés du rayonnement solaire gênant soit par la conception des ouvertures, soit par des protections fixes ou mobiles appropriées.;2008-244;2008-03-07;2008
